study_id,substudy_id,target_product,target_variant,model_id,T_C,P_Pa,runtime_seconds,H2O_mol,HCN_mol,C2H2_mol,NH3_mol,C2H2_over_HCN,deltaG_offset_kJ_mol,case_id,X_eq,log10_X_eq,n_eq_mol,log10_n_eq_mol,formed_bool,formation_call,solver_status,error_message,element_balance_relative_spread,suspect_balance,amino_acid
glutamine,deltaG_sweep,Glutamine(aq),Glutamine__dG_m120(aq),M_a8993e3a4ae7,0.0,101325.0,0.0045012089976808,1.0,0.02,0.042,0.0,2.1,-120.0,GLU_DG_000003,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glutamine
glutamine,deltaG_sweep,Glutamine(aq),Glutamine__dG_m080(aq),M_26f9f9502b5a,0.0,101325.0,0.0047194159997161,1.0,0.02,0.042,0.0,2.1,-80.0,GLU_DG_000004,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glutamine
glutamine,deltaG_sweep,Glutamine(aq),Glutamine__dG_m040(aq),M_b12e04e60f33,0.0,101325.0,0.0045033330097794,1.0,0.02,0.042,0.0,2.1,-40.0,GLU_DG_000005,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glutamine
glutamine,deltaG_sweep,Glutamine(aq),Glutamine__dG_000(aq),M_6aeb9e54564f,0.0,101325.0,0.0044577079970622,1.0,0.02,0.042,0.0,2.1,0.0,GLU_DG_000006,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glutamine
glutamine,deltaG_sweep,Glutamine(aq),Glutamine__dG_p040(aq),M_d9cdbc06d2df,0.0,101325.0,0.0046723340055905,1.0,0.02,0.042,0.0,2.1,40.0,GLU_DG_000007,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glutamine
glutamine,deltaG_sweep,Glutamine(aq),Glutamine__dG_p080(aq),M_f9da664982ff,0.0,101325.0,0.0046088340022834,1.0,0.02,0.042,0.0,2.1,80.0,GLU_DG_000008,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glutamine
glutamine,deltaG_sweep,Glutamine(aq),Glutamine__dG_p120(aq),M_d165786baa11,0.0,101325.0,0.0050642499991226,1.0,0.02,0.042,0.0,2.1,120.0,GLU_DG_000009,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glutamine
glutamine,deltaG_sweep,Glutamine(aq),Glutamine__dG_p160(aq),M_47bc82227f2c,0.0,101325.0,0.0045592090027639,1.0,0.02,0.042,0.0,2.1,160.0,GLU_DG_000010,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glutamine
glutamine,deltaG_sweep,Glutamine(aq),Glutamine__dG_p200(aq),M_0ae597c553b4,0.0,101325.0,0.0047139579983195,1.0,0.02,0.042,0.0,2.1,200.0,GLU_DG_000011,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0056560419907327,1.0,0.02,0.0,0.0,0.0,0.0,GLU_INV_000001,0.0,,0.0,,False,below_threshold,ok,,0.0,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0009732500038808,1.0,0.02,0.0041666666666666,0.0,0.2083333333333333,0.0,GLU_INV_000002,0.0,,0.0,,False,below_threshold,ok,,1.0840257360050348e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008946250018198,1.0,0.02,0.0083333333333333,0.0,0.4166666666666667,0.0,GLU_INV_000003,0.0,,0.0,,False,below_threshold,ok,,5.182240374263281e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008708749955985,1.0,0.02,0.0125,0.0,0.625,0.0,GLU_INV_000004,0.0,,0.0,,False,below_threshold,ok,,3.2258296115016613e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.000874291989021,1.0,0.02,0.0166666666666666,0.0,0.8333333333333334,0.0,GLU_INV_000005,0.0,,0.0,,False,below_threshold,ok,,1.4993365605870281e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008469169988529,1.0,0.02,0.0208333333333333,0.0,1.0416666666666667,0.0,GLU_INV_000006,0.0,,0.0,,False,below_threshold,ok,,3.8400027753248004e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008672499970998,1.0,0.02,0.025,0.0,1.25,0.0,GLU_INV_000007,0.0,,0.0,,False,below_threshold,ok,,2.3373116307898006e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0010212499910267,1.0,0.02,0.0291666666666666,0.0,1.4583333333333337,0.0,GLU_INV_000008,0.0,,0.0,,False,below_threshold,ok,,2.962946276998033e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008739159966353,1.0,0.02,0.0333333333333333,0.0,1.6666666666666667,0.0,GLU_INV_000009,0.0,,0.0,,False,below_threshold,ok,,8.432073604748025e-16,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008511670021107,1.0,0.02,0.0375,0.0,1.875,0.0,GLU_INV_000010,0.0,,0.0,,False,below_threshold,ok,,1.4697988032862584e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.000843874993734,1.0,0.02,0.0416666666666666,0.0,2.083333333333333,0.0,GLU_INV_000011,0.0,,0.0,,False,below_threshold,ok,,3.555502308061724e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008825840050121,1.0,0.02,0.0458333333333333,0.0,2.291666666666667,0.0,GLU_INV_000012,0.0,,0.0,,False,below_threshold,ok,,4.791580215739532e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0010745839972514,1.0,0.02,0.05,0.0,2.5,0.0,GLU_INV_000013,0.0,,0.0,,False,below_threshold,ok,,1.4526282565188959e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0009278749930672,1.0,0.02,0.0541666666666666,0.0,2.708333333333333,0.0,GLU_INV_000014,0.0,,0.0,,False,below_threshold,ok,,1.8604202740033653e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008789580024313,1.0,0.02,0.0583333333333333,0.0,2.916666666666667,0.0,GLU_INV_000015,0.0,,0.0,,False,below_threshold,ok,,1.0295731294823705e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008737919997656,1.0,0.02,0.0625,0.0,3.125,0.0,GLU_INV_000016,0.0,,0.0,,False,below_threshold,ok,,4.10244073764492e-16,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008479590032948,1.0,0.02,0.0666666666666666,0.0,3.333333333333333,0.0,GLU_INV_000017,0.0,,0.0,,False,below_threshold,ok,,1.6346842080370401e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008403329993598,1.0,0.02,0.0708333333333333,0.0,3.541666666666667,0.0,GLU_INV_000018,0.0,,0.0,,False,below_threshold,ok,,4.885320566723376e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.000860707994434,1.0,0.02,0.075,0.0,3.75,0.0,GLU_INV_000019,0.0,,0.0,,False,below_threshold,ok,,2.0278046111875007e-16,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008460840035695,1.0,0.02,0.0791666666666666,0.0,3.9583333333333335,0.0,GLU_INV_000020,0.0,,0.0,,False,below_threshold,ok,,1.212070625822764e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0009976670116884,1.0,0.02,0.0833333333333333,0.0,4.166666666666667,0.0,GLU_INV_000021,0.0,,0.0,,False,below_threshold,ok,,3.018733299585017e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0009096660069189,1.0,0.02,0.0875,0.0,4.375,0.0,GLU_INV_000022,0.0,,0.0,,False,below_threshold,ok,,5.212785307495089e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008762080105952,1.0,0.02,0.0916666666666666,0.0,4.583333333333334,0.0,GLU_INV_000023,0.0,,0.0,,False,below_threshold,ok,,1.5979221943630437e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008551670034648,1.0,0.02,0.0958333333333333,0.0,4.791666666666667,0.0,GLU_INV_000024,0.0,,0.0,,False,below_threshold,ok,,3.780893944951988e-15,False,glutamine
glutamine,inventory_landscape,Glutamine(aq),Glutamine(aq),M_5d2f33cf4b42,0.0,101325.0,0.0008618330030003,1.0,0.02,0.1,0.0,5.0,0.0,GLU_INV_000025,0.0,,0.0,,False,below_threshold,ok,,3.1720657846433026e-15,False,glutamine
glycine,deltaG_sweep,Glycine(aq),Glycine__dG_m200(aq),M_941c33478081,0.0,101325.0,0.0045147500059101,1.0,0.02,0.042,0.0,2.1,-200.0,GLY_DG_000001,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glycine
glycine,deltaG_sweep,Glycine(aq),Glycine__dG_m160(aq),M_6aa5c8f8b581,0.0,101325.0,0.0049722919939085,1.0,0.02,0.042,0.0,2.1,-160.0,GLY_DG_000002,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glycine
glycine,deltaG_sweep,Glycine(aq),Glycine__dG_m120(aq),M_1c6233b310ac,0.0,101325.0,0.0045786670089,1.0,0.02,0.042,0.0,2.1,-120.0,GLY_DG_000003,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glycine
glycine,deltaG_sweep,Glycine(aq),Glycine__dG_m080(aq),M_59889c0c0415,0.0,101325.0,0.0045712919963989,1.0,0.02,0.042,0.0,2.1,-80.0,GLY_DG_000004,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glycine
glycine,deltaG_sweep,Glycine(aq),Glycine__dG_m040(aq),M_7ad1c218c125,0.0,101325.0,0.0046082909975666,1.0,0.02,0.042,0.0,2.1,-40.0,GLY_DG_000005,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glycine
glycine,deltaG_sweep,Glycine(aq),Glycine__dG_000(aq),M_a93047354a8f,0.0,101325.0,0.0044513749890029,1.0,0.02,0.042,0.0,2.1,0.0,GLY_DG_000006,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glycine
glycine,deltaG_sweep,Glycine(aq),Glycine__dG_p040(aq),M_1404202326c6,0.0,101325.0,0.0049896249984158,1.0,0.02,0.042,0.0,2.1,40.0,GLY_DG_000007,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glycine
glycine,deltaG_sweep,Glycine(aq),Glycine__dG_p080(aq),M_c734cb64f667,0.0,101325.0,0.0045979999995324,1.0,0.02,0.042,0.0,2.1,80.0,GLY_DG_000008,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glycine
glycine,deltaG_sweep,Glycine(aq),Glycine__dG_p120(aq),M_43695fe267df,0.0,101325.0,0.0045274579897522,1.0,0.02,0.042,0.0,2.1,120.0,GLY_DG_000009,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glycine
glycine,deltaG_sweep,Glycine(aq),Glycine__dG_p160(aq),M_09570386979c,0.0,101325.0,0.0048852079926291,1.0,0.02,0.042,0.0,2.1,160.0,GLY_DG_000010,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glycine
glycine,deltaG_sweep,Glycine(aq),Glycine__dG_p200(aq),M_563b6b25b33d,0.0,101325.0,0.0045321670040721,1.0,0.02,0.042,0.0,2.1,200.0,GLY_DG_000011,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0056543329992564,1.0,0.02,0.0,0.0,0.0,0.0,GLY_INV_000001,0.0,,0.0,,False,below_threshold,ok,,0.0,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0011936249939026,1.0,0.02,0.0041666666666666,0.0,0.2083333333333333,0.0,GLY_INV_000002,0.0,,0.0,,False,below_threshold,ok,,1.0840257360050348e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0009519589948467,1.0,0.02,0.0083333333333333,0.0,0.4166666666666667,0.0,GLY_INV_000003,0.0,,0.0,,False,below_threshold,ok,,5.182240374263281e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008968329930212,1.0,0.02,0.0125,0.0,0.625,0.0,GLY_INV_000004,0.0,,0.0,,False,below_threshold,ok,,3.2258296115016613e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008974160009529,1.0,0.02,0.0166666666666666,0.0,0.8333333333333334,0.0,GLY_INV_000005,0.0,,0.0,,False,below_threshold,ok,,1.4993365605870281e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008713330025784,1.0,0.02,0.0208333333333333,0.0,1.0416666666666667,0.0,GLY_INV_000006,0.0,,0.0,,False,below_threshold,ok,,3.8400027753248004e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008574579987907,1.0,0.02,0.025,0.0,1.25,0.0,GLY_INV_000007,0.0,,0.0,,False,below_threshold,ok,,2.3373116307898006e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008593750098953,1.0,0.02,0.0291666666666666,0.0,1.4583333333333337,0.0,GLY_INV_000008,0.0,,0.0,,False,below_threshold,ok,,2.962946276998033e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0010937910119537,1.0,0.02,0.0333333333333333,0.0,1.6666666666666667,0.0,GLY_INV_000009,0.0,,0.0,,False,below_threshold,ok,,8.432073604748025e-16,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0009305419953307,1.0,0.02,0.0375,0.0,1.875,0.0,GLY_INV_000010,0.0,,0.0,,False,below_threshold,ok,,1.4697988032862584e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008934159995988,1.0,0.02,0.0416666666666666,0.0,2.083333333333333,0.0,GLY_INV_000011,0.0,,0.0,,False,below_threshold,ok,,3.555502308061724e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0009151660051429,1.0,0.02,0.0458333333333333,0.0,2.291666666666667,0.0,GLY_INV_000012,0.0,,0.0,,False,below_threshold,ok,,4.791580215739532e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0009165420051431,1.0,0.02,0.05,0.0,2.5,0.0,GLY_INV_000013,0.0,,0.0,,False,below_threshold,ok,,1.4526282565188959e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008688329980941,1.0,0.02,0.0541666666666666,0.0,2.708333333333333,0.0,GLY_INV_000014,0.0,,0.0,,False,below_threshold,ok,,1.8604202740033653e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0009648330014897,1.0,0.02,0.0583333333333333,0.0,2.916666666666667,0.0,GLY_INV_000015,0.0,,0.0,,False,below_threshold,ok,,1.0295731294823705e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0009336250077467,1.0,0.02,0.0625,0.0,3.125,0.0,GLY_INV_000016,0.0,,0.0,,False,below_threshold,ok,,4.10244073764492e-16,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008554590021958,1.0,0.02,0.0666666666666666,0.0,3.333333333333333,0.0,GLY_INV_000017,0.0,,0.0,,False,below_threshold,ok,,1.6346842080370401e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008570420031901,1.0,0.02,0.0708333333333333,0.0,3.541666666666667,0.0,GLY_INV_000018,0.0,,0.0,,False,below_threshold,ok,,4.885320566723376e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008408749999944,1.0,0.02,0.075,0.0,3.75,0.0,GLY_INV_000019,0.0,,0.0,,False,below_threshold,ok,,2.0278046111875007e-16,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008727079984964,1.0,0.02,0.0791666666666666,0.0,3.9583333333333335,0.0,GLY_INV_000020,0.0,,0.0,,False,below_threshold,ok,,1.212070625822764e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008595830004196,1.0,0.02,0.0833333333333333,0.0,4.166666666666667,0.0,GLY_INV_000021,0.0,,0.0,,False,below_threshold,ok,,3.018733299585017e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0008654999983264,1.0,0.02,0.0875,0.0,4.375,0.0,GLY_INV_000022,0.0,,0.0,,False,below_threshold,ok,,5.212785307495089e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0010464579972904,1.0,0.02,0.0916666666666666,0.0,4.583333333333334,0.0,GLY_INV_000023,0.0,,0.0,,False,below_threshold,ok,,1.5979221943630437e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0009031670051626,1.0,0.02,0.0958333333333333,0.0,4.791666666666667,0.0,GLY_INV_000024,0.0,,0.0,,False,below_threshold,ok,,3.780893944951988e-15,False,glycine
glycine,inventory_landscape,Glycine(aq),Glycine(aq),M_fd585a28ae83,0.0,101325.0,0.0009359170071547,1.0,0.02,0.1,0.0,5.0,0.0,GLY_INV_000025,0.0,,0.0,,False,below_threshold,ok,,3.1720657846433026e-15,False,glycine
histidine,deltaG_sweep,Histidine(aq),Histidine__dG_m200(aq),M_6387c2527f93,0.0,101325.0,0.0046366659953491,1.0,0.02,0.042,0.0,2.1,-200.0,HIS_DG_000001,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,histidine
histidine,deltaG_sweep,Histidine(aq),Histidine__dG_m160(aq),M_6e35453e2641,0.0,101325.0,0.0047457079926971,1.0,0.02,0.042,0.0,2.1,-160.0,HIS_DG_000002,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,histidine
histidine,deltaG_sweep,Histidine(aq),Histidine__dG_m120(aq),M_b928fb036b92,0.0,101325.0,0.0048996659897966,1.0,0.02,0.042,0.0,2.1,-120.0,HIS_DG_000003,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,histidine
histidine,deltaG_sweep,Histidine(aq),Histidine__dG_m080(aq),M_3cf40f04aa7d,0.0,101325.0,0.0049647080013528,1.0,0.02,0.042,0.0,2.1,-80.0,HIS_DG_000004,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,histidine
histidine,deltaG_sweep,Histidine(aq),Histidine__dG_m040(aq),M_384ef57a2c08,0.0,101325.0,0.0047602499980712,1.0,0.02,0.042,0.0,2.1,-40.0,HIS_DG_000005,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,histidine
histidine,deltaG_sweep,Histidine(aq),Histidine__dG_000(aq),M_b523a2c99228,0.0,101325.0,0.0047276249970309,1.0,0.02,0.042,0.0,2.1,0.0,HIS_DG_000006,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,histidine
histidine,deltaG_sweep,Histidine(aq),Histidine__dG_p040(aq),M_c509c6a73671,0.0,101325.0,0.0050237500108778,1.0,0.02,0.042,0.0,2.1,40.0,HIS_DG_000007,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,histidine
histidine,deltaG_sweep,Histidine(aq),Histidine__dG_p080(aq),M_76aefa92e69c,0.0,101325.0,0.0045994589891051,1.0,0.02,0.042,0.0,2.1,80.0,HIS_DG_000008,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,histidine
histidine,deltaG_sweep,Histidine(aq),Histidine__dG_p120(aq),M_f4c393140d0e,0.0,101325.0,0.0049812080105766,1.0,0.02,0.042,0.0,2.1,120.0,HIS_DG_000009,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,histidine
histidine,deltaG_sweep,Histidine(aq),Histidine__dG_p160(aq),M_622b79fabd9c,0.0,101325.0,0.0047207919997163,1.0,0.02,0.042,0.0,2.1,160.0,HIS_DG_000010,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,histidine
histidine,deltaG_sweep,Histidine(aq),Histidine__dG_p200(aq),M_adc129284044,0.0,101325.0,0.0046143340005073,1.0,0.02,0.042,0.0,2.1,200.0,HIS_DG_000011,0.0,,0.0,,False,below_threshold,ok,,2.718060135617141e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0058141250046901,1.0,0.02,0.0,0.0,0.0,0.0,HIS_INV_000001,0.0,,0.0,,False,below_threshold,ok,,0.0,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0010506249964237,1.0,0.02,0.0041666666666666,0.0,0.2083333333333333,0.0,HIS_INV_000002,0.0,,0.0,,False,below_threshold,ok,,1.0840257360050348e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0009271250019082,1.0,0.02,0.0083333333333333,0.0,0.4166666666666667,0.0,HIS_INV_000003,0.0,,0.0,,False,below_threshold,ok,,5.182240374263281e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0009015000105137,1.0,0.02,0.0125,0.0,0.625,0.0,HIS_INV_000004,0.0,,0.0,,False,below_threshold,ok,,3.2258296115016613e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0008754169975873,1.0,0.02,0.0166666666666666,0.0,0.8333333333333334,0.0,HIS_INV_000005,0.0,,0.0,,False,below_threshold,ok,,1.4993365605870281e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0008792089938651,1.0,0.02,0.0208333333333333,0.0,1.0416666666666667,0.0,HIS_INV_000006,0.0,,0.0,,False,below_threshold,ok,,3.8400027753248004e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0011253749980824,1.0,0.02,0.025,0.0,1.25,0.0,HIS_INV_000007,0.0,,0.0,,False,below_threshold,ok,,2.3373116307898006e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0011360829957993,1.0,0.02,0.0291666666666666,0.0,1.4583333333333337,0.0,HIS_INV_000008,0.0,,0.0,,False,below_threshold,ok,,2.962946276998033e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0009105000062845,1.0,0.02,0.0333333333333333,0.0,1.6666666666666667,0.0,HIS_INV_000009,0.0,,0.0,,False,below_threshold,ok,,8.432073604748025e-16,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.000879667000845,1.0,0.02,0.0375,0.0,1.875,0.0,HIS_INV_000010,0.0,,0.0,,False,below_threshold,ok,,1.4697988032862584e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0009485409973422,1.0,0.02,0.0416666666666666,0.0,2.083333333333333,0.0,HIS_INV_000011,0.0,,0.0,,False,below_threshold,ok,,3.555502308061724e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0008883339905878,1.0,0.02,0.0458333333333333,0.0,2.291666666666667,0.0,HIS_INV_000012,0.0,,0.0,,False,below_threshold,ok,,4.791580215739532e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0008576669933972,1.0,0.02,0.05,0.0,2.5,0.0,HIS_INV_000013,0.0,,0.0,,False,below_threshold,ok,,1.4526282565188959e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0010202080011367,1.0,0.02,0.0541666666666666,0.0,2.708333333333333,0.0,HIS_INV_000014,0.0,,0.0,,False,below_threshold,ok,,1.8604202740033653e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0009298340009991,1.0,0.02,0.0583333333333333,0.0,2.916666666666667,0.0,HIS_INV_000015,0.0,,0.0,,False,below_threshold,ok,,1.0295731294823705e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.000870500007295,1.0,0.02,0.0625,0.0,3.125,0.0,HIS_INV_000016,0.0,,0.0,,False,below_threshold,ok,,4.10244073764492e-16,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0008629160001873,1.0,0.02,0.0666666666666666,0.0,3.333333333333333,0.0,HIS_INV_000017,0.0,,0.0,,False,below_threshold,ok,,1.6346842080370401e-15,False,histidine
histidine,inventory_landscape,Histidine(aq),Histidine(aq),M_b113d255bb9d,0.0,101325.0,0.0008484169957228,1.0,0.02,0.0708333333333333,0.0,3.541666666666667,0.0,HIS_INV_000018,0.0,,0.0,,False,below_threshold,ok,,4.885320566723376e-15,False,histidine
